�����Ͻ�,���޴ɷ�(MW),�������(MW),�ִ뿹������(MW),���޿����(MW),���޿�����(%),������(MW),�������(%)
20260114132000,102095.0,74639.4,86300.0,27455.3,36.7839,12138.9,15.7432
20260114132500,102135.0,75015.4,86300.0,27119.5,36.1519,11947.7,15.4416
20260114133000,102043.0,75582.3,86300.0,26460.2,35.0085,11389.2,14.6112
20260114133500,102020.0,76084.8,86300.0,25935.5,34.0876,10910.8,13.976
20260114134000,101918.0,76187.0,86300.0,25731.2,33.7738,10191.1,13.0389
20260114134500,101985.0,76705.9,86300.0,25278.9,32.9556,10550.8,13.3807
20260114135000,101678.0,76952.5,86300.0,24725.0,32.1302,10010.5,12.6852
20260114135500,101654.0,77327.6,86300.0,24326.8,31.4594,9908.05,12.4921
20260114140000,101651.0,77300.1,86300.0,24350.5,31.5013,10440.8,13.1594
20260114140500,101308.0,77603.2,86300.0,23705.2,30.5467,9644.56,12.1306
20260114141000,101340.0,77716.0,86300.0,23623.7,30.3974,9626.12,12.0787
20260114141500,101317.0,77833.5,86300.0,23483.5,30.1714,9898.1,12.3964
20260114142000,101260.0,78093.0,86300.0,23166.9,29.6658,9864.62,12.3134
20260114142500,101254.0,78510.9,86300.0,22743.0,28.968,9394.35,11.6584
20260114143000,101094.0,78510.0,86300.0,22583.8,28.7655,9161.75,11.3845
20260114143500,101542.0,78696.1,86300.0,22846.2,29.031,9576.41,11.8657
20260114144000,101427.0,78951.9,86300.0,22474.9,28.4666,9595.37,11.8618
20260114144500,101370.0,78968.3,86300.0,22402.1,28.3685,9747.32,12.0416
20260114145000,101321.0,79021.6,86300.0,22299.4,28.2194,9624.33,11.8829
20260114145500,101153.0,79141.8,86300.0,22011.0,27.8121,9826.62,12.1268
20260114150000,101206.0,79207.4,86300.0,21998.1,27.7728,10081.9,12.4094
20260114150500,101162.0,79004.7,86300.0,22156.9,28.045,10898.5,13.4482
20260114151000,101039.0,79501.1,86300.0,21537.9,27.0913,11045.8,13.5508
20260114151500,100935.0,80125.2,86300.0,20809.5,25.9712,10811.9,13.1633
20260114152000,100770.0,80504.6,86300.0,20265.2,25.1727,10606.1,12.8556
20260114152500,100606.0,81008.1,86300.0,19598.0,24.1927,10385.8,12.5223
20260114153000,100482.0,81022.0,86300.0,19459.8,24.018,10330.0,12.4507
20260114153500,100309.0,81155.6,86300.0,19153.2,23.6006,10382.6,12.4964
20260114154000,100263.0,81323.8,86300.0,18938.8,23.2882,10289.5,12.3499
20260114154500,100091.0,81391.7,86300.0,18699.7,22.9749,10131.6,12.158
20260114155000,99978.0,81760.0,86300.0,18218.0,22.2823,10128.7,12.0991
20260114155500,99827.3,81911.9,86300.0,17915.4,21.8715,10203.4,12.1691
20260114160000,99759.3,81608.4,86300.0,18150.9,22.2414,10625.2,12.7085
20260114160500,99789.3,81036.1,86300.0,18753.2,23.1418,11517.1,13.866
20260114161000,99670.0,81384.8,86300.0,18285.2,22.4676,11359.2,13.612
20260114161500,100050.0,81808.7,86300.0,18241.8,22.2981,11745.6,14.0605
20260114162000,100028.0,82249.6,86300.0,17778.7,21.6155,11704.0,13.9412
20260114162500,99892.0,82758.8,86300.0,17133.2,20.7025,11379.1,13.4799
20260114163000,99869.3,82701.4,86300.0,17167.9,20.7589,11708.4,13.8716
20260114163500,99801.9,82952.4,86300.0,16849.5,20.3123,11576.7,13.6724
20260114164000,100208.0,82967.3,86300.0,17241.0,20.7805,12387.7,14.6303
20260114164500,100076.0,83122.1,86300.0,16953.8,20.3962,12499.2,14.7426
20260114165000,99910.6,83053.2,86300.0,16857.4,20.2971,12597.9,14.8817
20260114165500,99902.1,82826.2,86300.0,17075.8,20.6165,12994.3,15.3826
20260114170000,99834.5,82815.0,86300.0,17019.5,20.5512,13323.9,15.7734
20260114170500,99947.6,82647.8,86300.0,17299.8,20.932,13682.7,16.2189
20260114171000,99884.5,83088.9,86300.0,16795.6,20.214,13271.1,15.6542
20260114171500,99751.7,83038.4,86300.0,16713.3,20.1272,13632.8,16.108
20260114172000,99821.7,83023.3,86300.0,16798.3,20.2332,13554.3,16.0036
20260114172500,99716.4,82899.2,86300.0,16817.3,20.2864,13574.0,16.0665
20260114173000,99668.6,82687.7,86300.0,16980.8,20.5361,13678.5,16.2347
20260114173500,99609.1,82759.2,86300.0,16849.9,20.3602,13622.2,16.15
20260114174000,99546.8,82941.7,86300.0,16605.1,20.0202,13326.3,15.7711
20260114174500,99599.5,82819.3,86300.0,16780.2,20.2613,13426.8,15.9042
20260114175000,99559.7,82689.8,86300.0,16869.9,20.4014,13574.9,16.1105
20260114175500,99580.0,82659.0,86300.0,16921.0,20.4708,13612.0,16.158
20260114180000,99538.0,82375.6,86300.0,17162.3,20.8342,13879.5,16.5366
20260114180500,99804.8,82046.9,86300.0,17757.8,21.6435,14350.4,17.158
20260114181000,99774.4,81632.4,86300.0,18141.9,22.2239,14729.4,17.705
20260114181500,99820.6,81837.4,86300.0,17983.1,21.9742,14574.9,17.4755
20260114182000,99855.1,81609.5,86300.0,18245.6,22.3572,14603.9,17.5574
20260114182500,99945.1,81544.1,86300.0,18401.1,22.5658,14591.8,17.543
20260114183000,99866.8,81312.2,86300.0,18554.6,22.819,14464.3,17.453
20260114183500,99924.8,81085.3,86300.0,18839.5,23.2342,14141.2,17.1007
20260114184000,99863.1,81157.9,86300.0,18705.2,23.0479,13732.5,16.6064
20260114184500,99819.8,80809.5,86300.0,19010.3,23.5248,14104.3,17.1381
20260114185000,99916.4,80801.9,86300.0,19114.4,23.6559,14246.2,17.2948
20260114185500,99964.4,80559.9,86300.0,19404.5,24.087,14392.7,17.5137
20260114190000,99903.7,80684.4,86300.0,19219.3,23.8204,14057.8,17.0854
20260114190500,99732.3,80533.0,86300.0,19199.3,23.8403,13632.9,16.5989
20260114191000,99606.9,80388.5,86300.0,19218.4,23.9069,13267.0,16.1998
20260114191500,99618.6,80426.7,86300.0,19191.9,23.8626,12942.0,15.7944
20260114192000,99769.7,80073.1,86300.0,19696.6,24.5983,13144.1,16.0837
20260114192500,99751.1,79781.8,86300.0,19969.3,25.0298,13098.5,16.094
20260114193000,99839.1,79560.0,86300.0,20279.0,25.489,12970.5,15.9635
20260114193500,99651.9,79235.1,86300.0,20416.7,25.7673,12961.0,16.0498
20260114194000,99626.5,78818.8,86300.0,20807.7,26.3995,13323.6,16.5904
20260114194500,99799.2,78552.8,86300.0,21246.3,27.0472,13287.5,16.569
20260114195000,99580.4,78163.7,86300.0,21416.7,27.3999,13109.2,16.4586
20260114195500,99695.5,78096.4,86300.0,21599.1,27.657,13093.8,16.4297
20260114200000,99691.4,77749.5,86300.0,21941.9,28.2213,13378.7,16.8568
20260114200500,99516.1,77211.0,86300.0,22305.1,28.8885,13899.8,17.6639
20260114201000,99678.0,77468.9,86300.0,22209.1,28.6684,13157.0,16.6265
20260114201500,99537.6,77039.6,86300.0,22498.0,29.2032,13451.6,17.1233
20260114202000,99585.2,76752.2,86300.0,22833.0,29.749,13693.6,17.4743
20260114202500,99449.6,76585.5,86300.0,22864.1,29.8544,13607.8,17.412
20260114203000,99260.3,76043.2,86300.0,23217.1,30.5314,13649.2,17.5912
20260114203500,99291.6,75822.1,86300.0,23469.5,30.9534,13830.9,17.8573
20260114204000,99202.2,75711.2,86300.0,23491.0,31.0271,13773.6,17.8302
20260114204500,99248.1,75569.2,86300.0,23678.9,31.334,13237.3,17.157
20260114205000,99332.0,75488.9,86300.0,23843.1,31.5848,13093.8,16.9662
20260114205500,99222.8,75080.1,86300.0,24142.7,32.156,13239.9,17.2651
20260114210000,99308.6,74726.7,86300.0,24581.9,32.8958,13467.9,17.6292
20260114210500,99243.3,74362.9,86300.0,24880.4,33.4581,13704.4,18.0241
20260114211000,99116.4,74346.2,86300.0,24770.3,33.3175,13542.3,17.8351
20260114211500,99009.8,73915.6,86300.0,25094.2,33.9498,13149.8,17.4384
20260114212000,99016.9,73311.8,86300.0,25705.1,35.0628,13507.1,18.054
20260114212500,99011.4,73619.3,86300.0,25392.1,34.4911,12771.0,16.9966
20260114213000,98973.8,73328.2,86300.0,25645.6,34.9737,12929.9,17.285
20260114213500,99011.6,73079.8,86300.0,25931.8,35.4842,13012.9,17.4442
20260114214000,98986.6,72555.4,86300.0,26431.2,36.429,13428.7,18.1455
20260114214500,99170.4,72441.1,86300.0,26729.3,36.898,13546.7,18.271
20260114215000,99049.6,72102.3,86300.0,26947.3,37.3737,13685.8,18.5748
20260114215500,99031.9,72329.8,86300.0,26702.1,36.9172,13503.8,18.28
20260114220000,99032.6,72189.5,86300.0,26843.1,37.1842,13614.6,18.4612
20260114220500,98811.6,72412.8,86300.0,26398.8,36.4559,13059.0,17.6979
20260114221000,98805.6,72290.2,86300.0,26515.4,36.6791,12956.5,17.5852
20260114221500,98842.0,72416.6,86300.0,26425.4,36.4909,12658.8,17.1529
20260114222000,98847.2,72571.6,86300.0,26275.6,36.2065,12263.8,16.5782
20260114222500,98847.5,72327.4,86300.0,26520.1,36.6667,12080.5,16.3884
20260114223000,98862.2,72110.3,86300.0,26751.9,37.0985,12070.3,16.4231
20260114223500,98868.5,71774.6,86300.0,27093.9,37.7486,12351.3,16.8835
20260114224000,98887.6,71785.1,86300.0,27102.5,37.755,12413.5,16.9649
20260114224500,98908.9,71583.6,86300.0,27325.3,38.1725,12419.4,17.0187
20260114225000,98954.4,71354.6,86300.0,27599.7,38.6797,12945.4,17.7854
20260114225500,98893.8,71120.9,86300.0,27772.9,39.0503,12502.1,17.2417
20260114230000,98896.2,71463.9,86300.0,27432.2,38.3861,12114.2,16.6286
20260114230500,98900.1,72013.5,86300.0,26886.5,37.3354,11517.2,15.6903
20260114231000,98866.3,71741.9,86300.0,27124.4,37.8084,11594.3,15.855
20260114231500,99017.0,71671.2,86300.0,27345.8,38.1546,11615.2,15.8668
20260114232000,98982.9,71455.7,86300.0,27527.2,38.5235,11655.1,15.9764
20260114232500,98986.8,70942.2,86300.0,28044.6,39.5316,12086.7,16.6787
20260114233000,98975.2,70789.7,86300.0,28185.6,39.8159,12315.7,17.0399
20260114233500,99013.1,70392.2,86300.0,28620.9,40.6592,12770.4,17.7554
20260114234000,98956.5,69992.7,86300.0,28963.7,41.381,13090.7,18.3172
20260114234500,98959.8,69906.1,86300.0,29053.7,41.561,13179.1,18.4645
20260114235000,98967.5,69541.5,86300.0,29426.0,42.3144,13420.6,18.892
20260115000000,98946.1,68433.5,81100.0,30512.6,44.5872,13575.4,19.4253
20260115000500,98954.5,68349.3,81100.0,30605.1,44.7775,13251.5,18.9979
20260115001000,98920.3,67911.0,81100.0,31009.3,45.6616,13862.7,19.9948
20260115001500,98881.7,67778.8,81100.0,31103.0,45.889,14065.6,20.3339
20260115002000,98914.9,67251.4,81100.0,31663.5,47.0824,13881.5,20.2059
20260115002500,98875.3,66829.3,81100.0,32046.0,47.952,13598.0,19.9269
20260115003000,98864.3,66517.9,81100.0,32346.5,48.6282,13054.8,19.2176
20260115003500,98885.8,66170.3,81100.0,32715.5,49.4414,13071.0,19.3361
20260115004000,98897.1,65776.1,81100.0,33121.0,50.3541,13449.5,20.01
20260115004500,98976.5,65655.7,81100.0,33320.9,50.7509,13397.3,19.9505
20260115005000,98882.0,65337.8,81100.0,33544.2,51.3398,13206.0,19.7899
20260115005500,98868.9,65134.5,81100.0,33734.5,51.792,12986.2,19.5154
20260115010000,98915.7,65110.2,81100.0,33805.5,51.9203,12847.4,19.3081
20260115010500,98852.8,65008.0,81100.0,33844.8,52.0625,12848.5,19.3485
20260115011000,98861.0,64544.8,81100.0,34316.2,53.1665,12948.0,19.6348
20260115011500,98914.7,64537.5,81100.0,34377.2,53.267,13075.1,19.817
20260115012000,98881.0,64576.2,81100.0,34304.8,53.1229,12814.8,19.424
20260115012500,98874.0,63905.0,81100.0,34969.0,54.7204,12439.7,19.0502
20260115013000,98868.3,63840.9,81100.0,35027.4,54.8668,11902.4,18.2448
20260115013500,98968.1,63627.7,81100.0,35340.4,55.5425,12058.0,18.5172
20260115014000,98965.2,63584.2,81100.0,35381.0,55.6444,12082.0,18.5678
20260115014500,98866.3,63378.8,81100.0,35487.5,55.9927,11976.5,18.487
20260115015000,98854.0,63403.6,81100.0,35450.4,55.9123,11828.7,18.2516
20260115015500,98876.4,62862.2,81100.0,36014.2,57.2907,12267.7,19.088
20260115020000,97962.3,62989.0,81100.0,34973.4,55.523,12088.9,18.7725
20260115020500,97837.1,62711.0,81100.0,35126.2,56.0128,12278.7,19.1506
20260115021000,97846.4,62662.1,81100.0,35184.2,56.1492,12329.4,19.2316
20260115021500,97901.8,62664.7,81100.0,35237.1,56.2311,12119.0,18.8159
20260115022000,97835.0,62414.8,81100.0,35420.2,56.7496,12253.5,19.1236
20260115022500,97867.3,62200.7,81100.0,35666.6,57.3411,12520.9,19.5907
20260115023000,97876.5,61937.3,81100.0,35939.3,58.0253,12515.1,19.5721
20260115023500,97852.4,61764.6,81100.0,36087.8,58.428,12603.7,19.771
20260115024000,97854.1,61675.9,81100.0,36178.2,58.6586,12746.9,20.0238
20260115024500,97845.1,61998.4,81100.0,35846.6,57.8186,12187.1,18.9499
20260115025000,97841.0,62167.5,81100.0,35673.5,57.3829,12020.8,18.6426
20260115025500,97868.4,61990.0,81100.0,35878.4,57.8777,12260.2,19.0602
20260115030000,97851.0,61841.1,81100.0,36010.0,58.2299,12147.3,18.9192
20260115030500,97866.9,61643.2,81100.0,36223.7,58.7635,12354.2,19.2335
20260115031000,97820.6,61403.7,81100.0,36416.9,59.3073,12508.7,19.5562
20260115031500,97820.1,61363.7,81100.0,36456.4,59.4103,12329.5,19.2184
20260115032000,97805.8,61638.9,81100.0,36166.9,58.6755,12089.1,18.7633
20260115032500,97821.8,61196.0,81100.0,36625.8,59.85,12499.4,19.5225
20260115033000,97840.6,61231.4,81100.0,36609.2,59.7883,12585.8,19.6499
20260115033500,97829.6,61170.8,81100.0,36658.8,59.9287,12672.3,19.8024
20260115034000,97819.7,61476.7,81100.0,36342.9,59.1166,12404.0,19.297
20260115034500,97796.6,61414.7,81100.0,36381.9,59.2398,12522.3,19.5069
20260115035000,97795.7,61501.8,81100.0,36293.9,59.0128,12504.2,19.4498
20260115035500,97800.4,61475.8,81100.0,36324.6,59.0877,12620.7,19.64
20260115040000,97806.6,61493.8,81100.0,36312.9,59.0513,12609.4,19.6161
20260115040500,97714.6,61503.6,81100.0,36211.0,58.8763,12660.1,19.6915
20260115041000,97768.9,61456.9,81100.0,36312.0,59.0853,12827.4,19.9583
20260115041500,97721.9,61386.8,81100.0,36335.1,59.1905,12875.5,20.0568
20260115042000,97710.9,61728.8,81100.0,35982.1,58.2906,12613.0,19.5495
20260115042500,97692.9,61992.9,81100.0,35700.0,57.5872,12432.0,19.1907
20260115043000,97701.3,61562.0,81100.0,36139.3,58.7039,13164.8,20.4393
20260115043500,97689.9,61703.7,81100.0,35986.2,58.321,13342.2,20.6853
20260115044000,97685.7,61581.8,81100.0,36103.8,58.6274,13575.5,21.0815
20260115044500,97695.0,61726.2,81100.0,35968.8,58.2715,13317.4,20.6393
20260115045000,97697.1,62035.1,81100.0,35662.1,57.4869,13208.2,20.377
20260115045500,97709.5,62103.1,81100.0,35606.4,57.3343,13306.3,20.5039
20260115050000,97688.5,62298.5,81100.0,35390.1,56.8073,13682.3,21.021
20260115050500,97646.3,62551.8,81100.0,35094.5,56.1047,13986.7,21.407
20260115051000,97644.7,62605.8,81100.0,35038.9,55.9675,14174.2,21.6721
20260115051500,97650.4,62889.6,81100.0,34760.7,55.2726,14600.8,22.2322
20260115052000,97657.4,62916.7,81100.0,34740.8,55.2171,14789.6,22.5109
20260115052500,97655.9,63152.7,81100.0,34503.1,54.6344,14854.4,22.5243
20260115053000,97651.8,63393.3,81100.0,34258.5,54.0413,14868.1,22.4694
20260115053500,97661.4,63682.7,81100.0,33978.8,53.3563,14894.2,22.4116
20260115054000,97666.4,63763.8,81100.0,33902.6,53.1691,14742.1,22.2582
20260115054500,97669.3,63769.8,81100.0,33899.4,53.1591,16120.1,24.3476
20260115055000,97676.4,63843.4,81100.0,33833.0,52.9938,16333.5,24.6434
20260115055500,97708.4,64130.1,81100.0,33578.3,52.3597,16502.2,24.7743
20260115060000,97669.1,64806.8,81100.0,32862.3,50.7081,16802.3,24.9881
20260115060500,97579.6,65218.5,81100.0,32361.1,49.6195,16906.0,24.9916
20260115061000,97586.5,65861.5,81100.0,31725.0,48.1693,16812.1,24.6208
20260115061500,97573.7,66098.3,81100.0,31475.4,47.619,16755.4,24.4511
20260115062000,97607.5,66217.0,81100.0,31390.5,47.4056,16886.7,24.5883
20260115062500,97574.9,66550.7,81100.0,31024.2,46.6173,16665.3,24.1555
20260115063000,97557.9,66744.9,81100.0,30813.1,46.1655,16810.8,24.2952
20260115063500,97572.6,67114.1,81100.0,30458.5,45.3831,16946.8,24.3636
20260115064000,97560.2,67599.3,81100.0,29960.8,44.3212,17059.7,24.3604
20260115064500,97546.1,68244.5,81100.0,29301.6,42.9361,16442.5,23.2642
20260115065000,97618.4,68591.4,81100.0,29027.0,42.3186,16246.4,22.8539
20260115065500,97553.7,68944.7,81100.0,28609.0,41.4955,16420.1,23.1054
20260115070000,97563.9,69472.3,81100.0,28091.6,40.4356,16128.2,22.519
20260115070500,98515.9,70532.3,81100.0,27983.6,39.6748,16067.5,22.2662
20260115071000,98614.2,71258.8,81100.0,27355.4,38.3888,15560.5,21.3132
20260115071500,98507.4,71977.0,81100.0,26530.4,36.8595,15050.2,20.4463
20260115072000,98602.7,72258.2,81100.0,26344.5,36.4588,15121.5,20.4387
20260115072500,98631.7,72564.8,81100.0,26066.9,35.9223,14924.7,20.1505
20260115073000,98652.7,73085.4,81100.0,25567.2,34.9827,15057.7,20.183
20260115073500,98495.2,73595.1,81100.0,24900.2,33.834,15055.0,20.0745
20260115074000,98324.0,74275.2,81100.0,24048.8,32.3779,14762.7,19.4905
20260115074500,98666.5,74878.2,81100.0,23788.2,31.7692,14930.2,19.5313
20260115075000,98602.9,75606.9,81100.0,22996.1,30.4153,14289.7,18.5318
20260115075500,98536.9,76598.4,81100.0,21938.5,28.6409,13506.4,17.3115
20260115080000,98655.5,77032.6,81100.0,21622.9,28.0698,13759.3,17.5128
20260115080500,98127.3,77816.6,81100.0,20310.7,26.1007,12746.6,16.0285
20260115081000,98229.0,78483.6,81100.0,19745.3,25.1585,12242.0,15.2468
20260115081500,98182.4,79151.3,81100.0,19031.0,24.0439,11769.8,14.5483
20260115082000,98248.2,79352.1,81100.0,18896.1,23.8129,12039.2,14.8429
20260115082500,98185.2,80046.5,81100.0,18138.7,22.6602,11711.7,14.3367
20260115083000,98314.4,80644.7,81100.0,17669.8,21.9106,11266.9,13.6817
20260115083500,98344.6,81391.3,81100.0,16953.3,20.8294,10797.5,12.9975
20260115084000,98385.6,81674.9,81100.0,16710.6,20.4599,10585.0,12.6981
20260115084500,98398.1,82125.5,81100.0,16272.7,19.8144,10106.5,12.0636
20260115085000,98516.6,82531.9,81100.0,15984.6,19.3678,10046.4,11.923
20260115085500,98423.5,82677.9,81100.0,15745.7,19.0446,10010.4,11.8509
20260115090000,98439.5,82681.0,81100.0,15758.5,19.0593,9818.33,11.6264
20260115090500,99324.4,82240.5,81100.0,17083.9,20.773,9898.89,11.7226
20260115091000,99300.8,81976.2,81100.0,17324.6,21.1337,10192.3,12.1206
20260115091500,99433.2,82073.0,81100.0,17360.1,21.1521,10265.9,12.184
20260115092000,99482.2,81996.0,81100.0,17486.3,21.3257,10193.2,12.1163
20260115092500,99521.9,81826.0,81100.0,17696.0,21.6263,10350.5,12.333
20260115093000,99602.9,81618.6,81100.0,17984.3,22.0346,10736.5,12.8274
20260115093500,99709.6,81486.3,81100.0,18223.3,22.3636,10939.0,13.0821
20260115094000,99848.0,81490.5,81100.0,18357.4,22.5271,11085.7,13.2479
20260115094500,99962.1,81233.5,81100.0,18728.5,23.0551,11461.3,13.7379
20260115095000,99993.9,80958.4,81100.0,19035.6,23.5128,11904.8,14.3291
20260115095500,100085.0,80730.5,81100.0,19354.5,23.9742,11743.5,14.1793
20260115100000,100223.0,80768.4,81100.0,19455.0,24.0874,11568.5,13.9579
20260115100500,100053.0,80440.3,80900.0,19613.0,24.3821,11692.2,14.1718
20260115101000,100181.0,80132.6,80900.0,20048.8,25.0195,11752.5,14.2878
20260115101500,100320.0,79970.8,80900.0,20349.0,25.4455,11514.0,14.0162
20260115102000,100351.0,79816.0,80900.0,20534.6,25.7274,11143.3,13.6041
20260115102500,100463.0,79716.2,80900.0,20746.4,26.0253,11030.3,13.4683
20260115103000,100571.0,79738.2,80900.0,20832.5,26.1262,10793.4,13.1837
20260115103500,100627.0,79750.6,80900.0,20876.3,26.177,10901.5,13.3099
20260115104000,100727.0,79426.0,80900.0,21301.0,26.8187,11060.0,13.5635
20260115104500,100816.0,79349.0,80900.0,21467.5,27.0545,11175.6,13.73
20260115105000,101008.0,79089.1,80900.0,21918.6,27.7138,11092.8,13.6657
20260115105500,101011.0,78950.6,80900.0,22060.5,27.9421,11163.1,13.7778
20260115110000,101125.0,78668.2,80900.0,22457.0,28.5465,11245.1,13.9242
20260115110500,101143.0,78652.9,80900.0,22489.8,28.5938,11146.6,13.7937
20260115111000,101122.0,78179.9,80900.0,22942.1,29.3452,11559.2,14.386
20260115111500,101160.0,78155.8,80900.0,23004.1,29.4336,11517.6,14.3461
20260115112000,101272.0,77545.3,80900.0,23727.0,30.5976,12159.4,15.2503
20260115112500,101264.0,77070.1,80900.0,24193.6,31.3917,12644.4,15.9644
20260115113000,101332.0,76418.2,80900.0,24913.5,32.6016,13229.3,16.8294
20260115113500,101390.0,75838.9,80900.0,25551.1,33.6913,13790.6,17.6643
20260115114000,101393.0,75190.0,80900.0,26203.1,34.8492,14462.8,18.7024
20260115114500,101494.0,74706.5,80900.0,26787.6,35.857,14989.2,19.4948
20260115115000,100920.0,73802.6,80900.0,27117.3,36.743,15247.4,20.0038
20260115115500,101014.0,73093.8,80900.0,27920.6,38.1983,15667.9,20.6579
20260115120000,100984.0,72327.3,80900.0,28657.0,39.6212,15854.1,21.0433
20260115120500,100892.0,72162.0,80900.0,28730.0,39.8132,15261.0,20.2468
20260115121000,101051.0,71877.8,80900.0,29173.4,40.5875,15349.4,20.2746
20260115121500,101155.0,71424.6,80900.0,29729.9,41.6242,15554.8,20.5664
20260115122000,101040.0,71450.1,80900.0,29590.4,41.4141,15654.2,20.7303
20260115122500,101145.0,71099.8,80900.0,30044.9,42.2574,16326.2,21.6889
20260115123000,101219.0,70717.7,80900.0,30501.4,43.1312,16717.9,22.3082
20260115123500,101171.0,70209.6,80900.0,30961.4,44.0985,17223.5,23.17
20260115124000,101352.0,69899.7,80900.0,31451.8,44.9957,17771.6,23.9594
20260115124500,101220.0,70120.7,80900.0,31099.1,44.3507,17564.4,23.6786
20260115125000,101293.0,70124.5,80900.0,31168.1,44.4468,17637.4,23.756
20260115125500,101249.0,70463.6,80900.0,30785.4,43.6897,17259.5,23.2213
20260115130000,101259.0,70994.8,80900.0,30264.1,42.6286,16867.3,22.5347
20260115130500,101228.0,71901.1,80900.0,29327.2,40.7883,16115.6,21.4526
20260115131000,101266.0,72180.3,80900.0,29086.2,40.2965,16331.3,21.72
20260115131500,101200.0,72094.3,80900.0,29105.4,40.3713,16585.0,22.1143
20260115132000,101289.0,72307.1,80900.0,28982.1,40.082,16565.9,22.0041
20260115132500,101332.0,72138.2,80900.0,29194.1,40.4696,16742.6,22.2787
20260115133500,101233.0,72219.2,80900.0,29013.7,40.1744,16586.2,22.1519
20260115134000,101204.0,72550.7,80900.0,28653.1,39.4939,16258.7,21.6161
20260115134500,101067.0,72451.9,80900.0,28615.0,39.4952,16471.1,22.0271
20260115135000,101116.0,72464.5,80900.0,28651.0,39.538,16597.4,22.1732
20260115135500,101115.0,72491.6,80900.0,28622.9,39.4845,16569.1,22.2406
20260115140000,101138.0,72463.6,80900.0,28674.5,39.5709,16572.0,22.2427
20260115140500,101159.0,72571.5,80900.0,28587.0,39.3915,16684.9,22.3307
20260115141000,101107.0,72450.9,80900.0,28656.4,39.5529,16677.1,22.3587
20260115141500,101067.0,72487.6,80900.0,28579.0,39.4261,16370.7,21.9293
20260115142000,100990.0,72458.1,80900.0,28531.6,39.3766,16297.7,21.8484
20260115142500,100957.0,72406.9,80900.0,28549.8,39.4297,16342.9,21.9234
20260115143000,100869.0,72390.1,80900.0,28479.3,39.3415,16363.4,21.9371
20260115143500,100766.0,72503.5,80900.0,28262.7,38.9812,16231.3,21.7454
20260115144000,100743.0,72673.7,80900.0,28069.0,38.6233,16059.7,21.4654
20260115144500,100703.0,72676.4,80900.0,28026.4,38.5633,15963.0,21.33
20260115145000,100658.0,72530.6,80900.0,28127.9,38.7808,16066.4,21.502
20260115145500,100637.0,72746.8,80900.0,27889.9,38.3383,16115.2,21.5067
20260115150000,100552.0,72961.3,80900.0,27590.7,37.8155,15850.1,21.0946
20260115150500,100085.0,72888.4,80900.0,27197.1,37.3134,15826.0,21.1017
20260115151000,100104.0,73120.0,80900.0,26984.4,36.9042,15750.4,20.914
20260115151500,100031.0,73460.7,80900.0,26570.3,36.1695,15433.5,20.4179
20260115152000,100059.0,73807.4,80900.0,26251.9,35.5681,15209.3,20.0258
20260115152500,99981.2,74265.1,80900.0,25716.2,34.6276,14795.3,19.3627
20260115153000,99857.2,74448.2,80900.0,25409.1,34.1299,14713.0,19.2136
20260115153500,99715.8,74673.6,80900.0,25042.2,33.5356,14379.5,18.7215
20260115154000,99596.7,74863.2,80900.0,24733.5,33.0383,13992.7,18.1774
20260115154500,99435.6,75234.6,80900.0,24201.0,32.1674,13721.9,17.7433
20260115155000,99313.9,75458.2,80900.0,23855.7,31.6144,13418.2,17.2996
20260115155500,99239.7,75536.4,80900.0,23703.3,31.38,13502.9,17.3769
20260115160000,99020.9,75838.5,80900.0,23182.4,30.5681,13111.4,16.9161
20260115160500,99230.4,75443.8,80900.0,23786.6,31.529,13919.2,18.0394
20260115161000,99011.7,75714.8,80900.0,23296.9,30.7693,13801.1,17.8442
20260115161500,99096.9,76099.2,80900.0,22997.7,30.2207,13681.5,17.6069
20260115162000,99145.8,76605.9,80900.0,22539.8,29.4231,13340.5,17.0476
20260115162500,99066.5,76786.5,80900.0,22280.0,29.0155,13392.6,17.0574
20260115163000,99029.1,77085.0,80900.0,21944.1,28.4675,13301.9,16.8688
20260115163500,98875.2,77298.8,80900.0,21576.4,27.9129,13298.9,16.8295
20260115164000,98663.1,77725.9,80900.0,20937.2,26.9372,12958.3,16.3319
20260115164500,98632.2,77905.4,80900.0,20726.8,26.605,12952.8,16.2775
20260115165000,98487.6,77822.3,80900.0,20665.3,26.5544,13063.5,16.4451
20260115165500,98348.8,77585.8,80900.0,20763.0,26.7613,13192.6,16.667
20260115170000,98351.1,77529.6,80900.0,20821.5,26.8562,13296.2,16.7904
20260115170500,98467.6,77295.7,80900.0,21171.9,27.3907,13752.3,17.4114
20260115171000,98311.9,77655.1,80900.0,20656.7,26.6006,13430.0,16.9491
20260115171500,98312.2,77744.1,80900.0,20568.2,26.4562,13251.6,16.6913
20260115172000,98274.5,77760.8,80900.0,20513.7,26.3805,13424.4,16.9138
20260115172500,98513.2,77811.3,80900.0,20701.9,26.6053,13818.3,17.4107
20260115173000,98651.8,77525.1,80900.0,21126.7,27.2515,14374.9,18.1429
20260115173500,98558.3,78045.1,80900.0,20513.2,26.2838,13798.0,17.3066
20260115174000,98615.4,78121.4,80900.0,20494.1,26.2336,13812.2,17.2878
20260115174500,98462.4,78372.1,80900.0,20090.3,25.6345,13399.1,16.7482
20260115175000,98505.7,78091.4,80900.0,20414.3,26.1415,13591.3,17.0297
