기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260509005500,74365.0,55731.5,58700.0,18633.5,33.4344,11489.4,20.3032
20260509010000,74361.8,55775.0,58700.0,18586.8,33.3247,11277.7,19.9134
20260509010500,74446.1,55820.9,58700.0,18625.2,33.3659,11135.2,19.6459
20260509011000,74436.3,55449.0,58700.0,18987.3,34.2428,11284.3,20.0423
20260509011500,74424.3,55187.2,58700.0,19237.1,34.8578,11383.4,20.306
20260509012000,74423.8,54976.1,58700.0,19447.7,35.3749,11440.1,20.4916
20260509012500,74416.2,55045.8,58700.0,19370.4,35.1897,11437.8,20.4637
20260509013000,74421.0,54829.8,58700.0,19591.2,35.731,11308.2,20.3095
20260509013500,74420.6,54850.4,58700.0,19570.1,35.6791,10968.6,19.6912
20260509014000,74410.8,54490.5,58700.0,19920.3,36.5574,10997.3,19.8714
20260509014500,74402.2,54815.8,58700.0,19586.4,35.7313,10718.8,19.2542
20260509015000,74407.1,54694.0,58700.0,19713.1,36.0425,10810.9,19.4627
20260509015500,74408.2,54130.6,58700.0,20277.6,37.4605,11108.5,20.2035
20260509020000,74414.0,53856.7,58700.0,20557.3,38.1703,11291.5,20.6404
20260509020500,74504.8,53846.7,58700.0,20658.1,38.3647,11298.5,20.657
20260509021000,74503.8,53958.5,58700.0,20545.2,38.0759,10905.9,19.8983
20260509021500,74504.6,53889.7,58700.0,20615.0,38.254,10904.9,19.9214
20260509022000,74500.5,53658.8,58700.0,20841.7,38.8412,11160.7,20.4761
20260509022500,74494.1,53419.2,58700.0,21074.8,39.4518,11393.6,20.9955
20260509023000,74487.2,53409.0,58700.0,21078.2,39.4656,11352.7,20.9246
20260509023500,74483.1,53161.4,58700.0,21321.6,40.1073,11426.8,21.1576
20260509024000,74482.4,53437.0,58700.0,21045.4,39.3835,10986.9,20.2389
20260509024500,74494.5,53340.4,58700.0,21154.1,39.6586,11042.1,20.377
20260509025000,74515.4,53430.5,58700.0,21084.8,39.4622,11016.6,20.2946
20260509025500,74516.9,52968.9,58700.0,21548.0,40.6805,11402.2,21.185
20260509030000,74524.8,52906.2,58700.0,21618.6,40.8622,11281.0,20.9868
20260509030500,74598.0,52763.2,58700.0,21834.8,41.3827,11440.7,21.3409
20260509031000,74592.1,53099.9,58700.0,21492.2,40.4751,11141.0,20.6513
20260509031500,74588.2,52987.1,58700.0,21601.1,40.7668,11160.8,20.7312
20260509032000,74604.2,52922.1,58700.0,21682.1,40.9698,11272.6,20.9632
20260509032500,74602.0,52758.8,58700.0,21843.3,41.4022,11316.6,21.1041
20260509033000,74602.3,52772.3,58700.0,21830.0,41.3663,11299.6,21.072
20260509033500,74615.5,52842.1,58700.0,21773.4,41.2046,11267.9,20.9856
20260509034000,74614.8,52530.1,58700.0,22084.7,42.0419,11494.5,21.5324
20260509034500,74614.8,52620.8,58700.0,21994.0,41.7971,11450.6,21.4139
20260509035000,74620.6,52542.9,58700.0,22077.7,42.0184,11167.2,20.9137
20260509035500,74635.2,52464.3,58700.0,22170.8,42.2589,11206.0,21.0175
20260509040000,74630.4,52494.9,58700.0,22135.5,42.1669,11129.2,20.8655
20260509040500,74656.4,52301.5,58700.0,22354.9,42.7423,11392.0,21.4358
20260509041000,74668.9,52441.7,58700.0,22227.1,42.3845,11267.3,21.1447
20260509041500,74665.1,52335.6,58700.0,22329.5,42.6661,11351.4,21.3446
20260509042000,74663.2,52473.5,58700.0,22189.7,42.2873,11209.2,21.0222
20260509042500,74673.9,52411.4,58700.0,22262.5,42.4764,11349.9,21.3108
20260509043000,74668.5,52800.5,58700.0,21868.0,41.4162,11080.7,20.6553
20260509043500,74652.6,52638.9,58700.0,22013.7,41.8203,11125.5,20.8013
20260509044000,74647.0,52690.5,58700.0,21956.5,41.6707,10726.6,20.036
20260509044500,74639.2,52987.8,58700.0,21651.4,40.8611,10439.6,19.3916
20260509045000,74628.5,52835.3,58700.0,21793.2,41.2474,10533.9,19.6224
20260509045500,74611.0,52992.5,58700.0,21618.4,40.7953,10081.7,18.7262
20260509050000,74601.4,52829.4,58700.0,21772.1,41.2121,10174.7,18.9563
20260509050500,74670.0,53030.7,58700.0,21639.3,40.8052,9793.77,18.1773
20260509051000,74669.7,52715.8,58700.0,21953.9,41.6456,10006.2,18.6812
20260509051500,74676.2,52780.5,58700.0,21895.7,41.4844,9967.75,18.5867
20260509052000,74673.0,52784.9,58700.0,21888.1,41.4666,9954.43,18.5625
20260509052500,74671.5,52679.2,58700.0,21992.2,41.7474,9982.56,18.6478
20260509053000,74657.5,52929.1,58700.0,21728.4,41.0519,9730.59,18.0986
20260509053500,74653.3,53090.8,58700.0,21562.5,40.6144,9544.96,17.7001
20260509054000,74654.2,52872.7,58700.0,21781.5,41.1961,9755.59,18.1645
20260509054500,74658.8,53077.9,58700.0,21580.9,40.6588,9482.96,17.5896
20260509055000,74687.6,53159.2,58700.0,21528.4,40.498,9010.65,16.6845
20260509055500,74686.1,53127.8,58700.0,21558.3,40.5781,8968.77,16.6168
20260509060000,74718.5,52779.4,58700.0,21939.1,41.5675,8920.36,16.6359
20260509060500,74018.1,53042.7,58700.0,20975.3,39.5442,8422.47,15.6306
20260509061000,74086.8,52854.2,58700.0,21232.6,40.1721,8415.39,15.6658
20260509061500,74096.9,52807.3,58700.0,21289.6,40.3157,8320.63,15.5091
20260509062000,74179.5,52912.4,58700.0,21267.0,40.1929,8252.67,15.3522
20260509062500,74198.8,52705.0,58700.0,21493.9,40.7815,8436.17,15.7545
20260509063000,74302.3,52555.3,58700.0,21747.0,41.3793,8554.85,16.0239
20260509063500,74344.9,52131.3,58700.0,22213.6,42.611,9059.3,17.1044
20260509064000,74499.3,52024.6,58700.0,22474.8,43.2003,9042.63,17.107
20260509064500,74562.4,51828.6,58700.0,22733.8,43.8635,8581.82,16.2956
20260509065000,74752.8,51867.7,58700.0,22885.1,44.122,8472.33,16.074
20260509065500,74800.1,51153.7,58700.0,23646.5,46.2263,9103.04,17.5078
20260509070000,75024.2,50959.3,58700.0,24064.9,47.2239,9351.22,18.051
20260509070500,74330.5,51231.1,58700.0,23099.4,45.0886,8904.13,17.0984
20260509071000,74585.7,50892.2,58700.0,23693.6,46.5564,9397.71,18.1634
20260509071500,74651.2,50599.9,58700.0,24051.3,47.5322,9675.63,18.8051
20260509072000,74893.3,50320.2,58700.0,24573.1,48.8334,9555.95,18.6797
20260509072500,74972.7,49608.1,58700.0,25364.6,51.13,9795.15,19.4175
20260509073000,75167.6,49202.5,58700.0,25965.1,52.772,10233.4,20.4441
20260509073500,75461.5,48800.7,58700.0,26660.8,54.6319,10538.1,21.232
20260509074000,75624.7,48339.3,58700.0,27285.4,56.4457,10765.1,21.893
20260509074500,75827.2,47838.0,58700.0,27989.2,58.5084,11406.0,23.4359
20260509075000,75995.2,47164.9,58700.0,28830.3,61.1267,11925.4,24.8485
20260509075500,76202.3,46669.4,58700.0,29532.9,63.2812,11864.4,24.9699
20260509080000,76366.1,46575.8,58700.0,29790.4,63.9611,11907.1,24.9242
20260509080500,76326.2,46355.4,58700.0,29970.9,64.6546,11601.6,24.1279
20260509081000,75827.0,46351.5,58700.0,29475.5,63.5913,10735.3,22.192
20260509081500,75874.6,46190.5,58700.0,29684.2,64.2647,10780.7,22.38
20260509082000,76185.8,45855.1,58700.0,30330.7,66.1447,11168.4,23.3211
20260509082500,76172.9,45539.5,58700.0,30633.4,67.2677,11059.5,23.3015
20260509083000,76523.7,45449.8,58700.0,31073.9,68.3696,10708.3,22.5817
20260509083500,76534.2,45304.3,58700.0,31230.0,68.9338,10679.3,22.6116
20260509084000,76819.1,44779.2,58700.0,32039.9,71.5509,11367.8,24.3196
20260509084500,76916.8,44559.9,58700.0,32357.0,72.6146,11415.1,24.5199
20260509085000,77162.7,44523.2,58700.0,32639.5,73.3089,11177.5,23.8253
20260509085500,77209.4,44238.3,58700.0,32971.1,74.5308,10944.5,23.4731
20260509090000,77461.8,44171.1,58700.0,33290.8,75.3678,10827.6,23.249
20260509090500,75639.4,43677.2,58700.0,31962.2,73.1783,9843.67,21.3514
20260509091000,75894.3,43553.7,58700.0,32340.5,74.2544,9682.62,21.0413
20260509091500,75934.9,43379.3,58700.0,32555.7,75.0489,9649.78,21.0794
20260509092000,76289.4,43837.8,58700.0,32451.6,74.0264,9650.64,20.8219
20260509092500,76257.0,42986.5,58700.0,33270.5,77.3975,9631.09,21.0467
20260509093000,76487.3,43111.6,58700.0,33375.7,77.4171,9647.54,21.021
20260509093500,76547.0,43034.0,58700.0,33513.1,77.8758,9821.35,21.2285
20260509094000,76821.6,42703.6,58700.0,34118.1,79.8952,9940.86,21.6139
20260509094500,76817.7,42454.9,58700.0,34362.8,80.9396,10160.1,22.231
20260509095000,77156.7,42226.1,58700.0,34930.6,82.7227,10828.1,23.7425
20260509095500,77084.7,41864.3,58700.0,35220.4,84.1299,10778.8,23.7069
20260509100000,77181.1,41873.5,58700.0,35307.6,84.3198,10781.0,23.7369
20260509100500,76929.3,42095.8,58700.0,34833.5,82.7481,10676.6,23.5902
20260509101000,76914.1,42124.1,58700.0,34790.1,82.5894,10615.9,23.3115
20260509101500,76865.9,42126.2,58700.0,34739.7,82.4659,10602.8,23.2819
20260509102000,76588.1,41725.1,58700.0,34863.0,83.5541,10857.8,23.863
20260509102500,76700.8,41673.3,58700.0,35027.6,84.0528,10936.0,24.0011
20260509103000,76691.4,41239.8,58700.0,35451.6,85.9646,11301.7,25.056
20260509103500,76757.6,41236.1,58700.0,35521.5,86.1418,11363.9,25.209
20260509104000,76794.3,41124.3,58700.0,35670.0,86.7369,11425.9,25.4026
20260509104500,76947.7,40861.8,58700.0,36085.9,88.3121,11465.2,25.4439
20260509105000,76910.3,40806.6,58700.0,36103.7,88.4751,11485.0,25.5825
20260509105500,76960.3,40917.9,58700.0,36042.4,88.0848,11415.5,25.3762
20260509110000,76961.6,40705.1,58700.0,36256.5,89.0712,11327.1,25.1182
20260509110500,76578.6,41367.1,58700.0,35211.5,85.1197,10282.8,22.5008
20260509111000,76492.6,41447.7,58700.0,35044.9,84.5522,10238.2,22.3692
20260509111500,76494.9,41169.4,58700.0,35325.6,85.8055,10449.1,22.9651
20260509112000,76524.2,41041.4,58700.0,35482.8,86.4561,10771.0,23.7463
20260509112500,76521.3,40554.5,58700.0,35966.8,88.6876,11364.1,25.3225
20260509113000,76593.9,40421.3,58700.0,36172.6,89.4889,11329.3,25.3265
20260509113500,76634.0,39941.6,58700.0,36692.3,91.8648,11706.8,26.4293
20260509114000,76676.4,39742.6,58700.0,36933.8,92.9325,11888.9,26.9566
20260509114500,76692.2,39712.3,58700.0,36979.9,93.1195,11775.0,26.7383
20260509115000,76785.3,39412.9,58700.0,37372.4,94.8226,11613.1,26.3806
20260509115500,76848.2,39132.7,58700.0,37715.5,96.3786,11908.8,27.1795
20260509120000,76842.2,39189.5,58700.0,37652.8,96.0788,11847.2,27.0567
20260509120500,76560.6,39774.5,58700.0,36786.1,92.4868,11079.5,25.0613
20260509121000,76488.4,39836.4,58700.0,36652.0,92.0063,10914.9,24.6913
20260509121500,76526.1,39603.0,58700.0,36923.1,93.233,11157.3,25.34
20260509122000,76505.6,39575.9,58700.0,36929.7,93.3137,11383.3,25.9106
20260509122500,76506.8,39409.2,58700.0,37097.6,94.1344,11332.3,25.8848
20260509123000,76520.1,39463.5,58700.0,37056.6,93.901,11523.4,26.3053
20260509123500,76540.1,39489.0,58700.0,37051.1,93.8265,11472.2,26.1657
20260509124000,76604.9,39284.2,58700.0,37320.7,95.0019,11771.0,26.95
20260509124500,76653.0,39512.7,58700.0,37140.3,93.996,11566.2,26.3069
20260509125000,76606.8,39553.8,58700.0,37053.1,93.6777,11508.4,26.1753
20260509125500,76614.9,39775.2,58700.0,36839.6,92.6194,11345.4,25.7231
20260509130000,76652.4,40139.6,58700.0,36512.9,90.9648,10993.5,24.7104
20260509130500,76573.5,40502.4,58700.0,36071.1,89.0592,10699.7,23.8659
20260509131000,76576.4,40360.7,58700.0,36215.7,89.73,10801.2,24.3089
20260509131500,76567.7,40446.4,58700.0,36121.3,89.3066,11063.4,24.8706
20260509132000,76632.1,40435.6,58700.0,36196.5,89.5166,11101.6,24.9224
20260509132500,76634.3,40256.9,58700.0,36377.3,90.363,11305.9,25.4815
20260509133000,76683.3,40416.7,58700.0,36266.6,89.7318,11237.7,25.2461
20260509133500,76673.2,40735.7,58700.0,35937.5,88.2211,10874.0,24.2844
20260509134000,76667.4,40985.2,58700.0,35682.2,87.0612,10617.6,23.5925
20260509134500,76696.7,41161.8,58700.0,35535.0,86.3299,10474.0,23.1841
20260509135000,76715.5,41107.1,58700.0,35608.4,86.6236,10797.5,23.9257
20260509135500,76770.4,41270.3,58700.0,35500.1,86.0185,10777.4,23.7894
20260509140000,76759.8,41602.3,58700.0,35157.4,84.5083,10422.4,22.8647
20260509140500,76937.7,41328.6,58700.0,35609.0,86.1608,10476.1,23.097
20260509141000,76906.1,41141.0,58700.0,35765.1,86.9328,10225.3,22.6445
20260509141500,76749.5,41398.7,58700.0,35350.8,85.3912,10212.5,22.4956
20260509142000,76822.3,41604.6,58700.0,35217.7,84.6487,9845.01,21.6897
20260509142500,76743.1,42028.8,58700.0,34714.3,82.5963,9384.27,20.6431
20260509143000,76691.4,42169.6,58700.0,34521.8,81.8642,9822.6,21.5619
20260509143500,76636.6,42469.7,58700.0,34166.9,80.45,9467.11,20.9451
20260509144000,76545.5,42491.1,58700.0,34054.4,80.1448,9434.68,20.8802
20260509144500,76511.8,42611.8,58700.0,33900.1,79.5556,9273.92,20.4693
20260509145000,76405.2,42747.8,58700.0,33657.3,78.7346,9096.5,20.1288
20260509145500,76361.9,42809.8,58700.0,33552.1,78.3748,9058.72,20.0178
20260509150000,76204.4,42751.9,58700.0,33452.5,78.248,9021.48,19.9841
20260509150500,76384.2,43071.6,58700.0,33312.6,77.3422,9157.12,20.1434
20260509151000,76373.0,43156.4,58700.0,33216.6,76.9679,9543.66,20.9439
20260509151500,76315.8,43774.5,58700.0,32541.3,74.3384,8961.37,19.4032
20260509152000,76156.4,43887.2,58700.0,32269.2,73.5276,8621.37,18.7461
20260509152500,76096.1,44497.6,58700.0,31598.6,71.0119,8164.46,17.5265
20260509153000,75995.9,44644.2,58700.0,31351.7,70.2256,8504.08,18.2964
20260509153500,76075.7,45014.4,58700.0,31061.3,69.003,8364.74,17.996
20260509154000,75890.9,45381.4,58700.0,30509.6,67.2292,7903.33,16.9594
20260509154500,75915.0,45572.5,58700.0,30342.5,66.5808,8320.39,17.7576
20260509155000,75624.8,45802.9,58700.0,29821.9,65.1091,7883.68,16.7656
20260509155500,75585.3,46243.0,58700.0,29342.3,63.4524,7976.12,16.8056
20260509160000,74884.5,46719.8,58700.0,28164.7,60.2844,8241.31,17.1684
20260509160500,76970.8,46926.7,58700.0,30044.0,64.0233,9156.75,19.008
20260509161000,76722.4,47282.1,58700.0,29440.4,62.2654,9350.33,19.2657
20260509161500,76667.1,47549.2,58700.0,29117.8,61.2372,9322.96,19.0956
20260509162000,76401.8,47934.8,58700.0,28466.9,59.3868,8896.81,18.0869
20260509162500,76331.8,48689.7,58700.0,27642.1,56.772,8897.08,17.8165
20260509163000,76187.2,48788.0,58700.0,27399.1,56.1595,9215.99,18.4197
20260509163500,76037.9,49152.6,58700.0,26885.3,54.6977,9432.94,18.7025
20260509164000,75855.7,49303.2,58700.0,26552.5,53.8555,9604.49,18.9993
20260509164500,75647.4,49713.9,58700.0,25933.4,52.1653,9749.65,19.1339
20260509165000,75495.7,50051.8,58700.0,25443.9,50.8352,9867.98,19.393
20260509165500,75293.7,50382.4,58700.0,24911.3,49.4454,9801.0,19.1384
20260509170000,75115.8,50686.8,58700.0,24429.0,48.1959,9998.56,19.4012
20260509170500,76837.3,50734.3,58700.0,26103.0,51.4505,11546.3,22.3925
20260509171000,76644.8,51122.7,58700.0,25522.1,49.9232,11322.9,21.7846
20260509171500,76558.9,51646.6,58700.0,24912.3,48.2361,10941.9,20.856
20260509172000,76428.1,52182.1,58700.0,24246.0,46.4642,10972.5,20.697
20260509172500,76529.6,52701.3,58700.0,23828.3,45.2137,10808.1,20.198
20260509173000,76300.7,52875.4,58700.0,23425.2,44.3027,10568.4,19.6844
20260509173500,76231.6,53474.0,58700.0,22757.7,42.5584,10464.2,19.2753
20260509174000,75966.0,53777.1,58700.0,22188.9,41.2609,10180.4,18.6366
20260509174500,75900.4,54292.7,58700.0,21607.7,39.7986,10214.7,18.5198
20260509175000,75612.2,54492.0,58700.0,21120.2,38.7583,9898.03,17.8924
20260509175500,75570.3,55077.9,58700.0,20492.4,37.2061,9727.53,17.3984
20260509180000,75302.7,55088.4,58700.0,20214.4,36.6945,9998.95,17.8886
20260509180500,76688.6,55806.6,58700.0,20881.9,37.4184,9640.33,17.025
20260509181000,76810.7,55865.4,58700.0,20945.3,37.4924,9902.22,17.4727
20260509181500,76713.8,56327.9,58700.0,20385.9,36.1914,9856.75,17.252
20260509182000,76559.1,56663.0,58700.0,19896.2,35.1132,9762.21,16.9867
20260509182500,76464.0,56649.0,58700.0,19815.0,34.9785,9733.52,16.9326
20260509183000,76277.6,56991.4,58700.0,19286.1,33.8404,9521.19,16.4732
20260509183500,76189.7,57114.7,58700.0,19075.0,33.3976,9372.65,16.1814
20260509184000,76044.2,57274.0,58700.0,18770.2,32.7726,9190.28,15.823
20260509184500,76012.5,57470.6,58700.0,18541.9,32.2632,9188.37,15.7666
20260509185000,75913.9,57243.3,58700.0,18670.6,32.6162,9408.78,16.205
20260509185500,75904.4,57675.1,58700.0,18229.3,31.6069,9054.48,15.4763
20260509190000,75872.6,57735.5,58700.0,18137.0,31.414,9400.16,16.0288
20260509190500,76652.1,57973.0,58700.0,18679.1,32.2203,9607.62,16.3447
20260509191000,76568.2,58281.8,58700.0,18286.4,31.3759,9752.09,16.5038
20260509191500,76648.7,58168.1,58700.0,18480.6,31.7709,10257.0,17.3561
20260509192000,76528.8,58464.6,58700.0,18064.2,30.8977,10514.2,17.7285
20260509192500,76503.7,58741.2,58700.0,17762.5,30.2385,10373.3,17.4142
20260509193000,76461.0,58896.0,58700.0,17565.0,29.8239,10195.7,17.0769
20260509193500,76469.4,59012.6,58700.0,17456.8,29.5815,10125.7,16.9217
20260509194000,76434.8,59221.8,58700.0,17212.9,29.0652,9856.92,16.4131
20260509194500,76400.1,59266.1,58700.0,17133.9,28.9102,9922.04,16.5166
20260509195000,76333.0,59187.5,58700.0,17145.5,28.9682,9974.1,16.6249
20260509195500,76315.3,59510.8,58700.0,16804.5,28.2378,9612.11,15.9339
20260509200000,76301.8,59749.8,58700.0,16552.1,27.7023,9395.84,15.5148
20260509200500,76446.8,59342.0,58700.0,17104.9,28.8242,9978.66,16.588
20260509201000,76430.6,59225.6,58700.0,17204.9,29.0498,10057.2,16.7496
20260509201500,76430.6,58987.9,58700.0,17442.7,29.57,10743.8,17.9643
20260509202000,76351.3,58986.8,58700.0,17364.5,29.4379,10694.2,17.8832
20260509202500,76360.2,59089.7,58700.0,17270.5,29.2277,10499.2,17.5272
20260509203000,76321.6,58805.7,58700.0,17515.9,29.7861,10380.9,17.4136
20260509203500,76308.1,58899.0,58700.0,17409.1,29.5575,10132.8,16.9708
20260509204000,76284.8,58829.2,58700.0,17455.6,29.6716,9880.53,16.5682
20260509204500,76283.9,58683.4,58700.0,17600.4,29.9922,10118.5,17.0085
20260509205000,76325.0,58767.7,58700.0,17557.3,29.8757,10100.4,16.9363
20260509205500,76289.5,58710.8,58700.0,17578.6,29.9411,10413.4,17.4918
20260509210000,76309.2,58628.6,58700.0,17680.5,30.1568,10659.5,17.9203
20260509210500,76421.5,58295.9,58700.0,18125.6,31.0923,11217.9,18.9793
20260509211000,76411.8,58338.3,58700.0,18073.5,30.9804,11164.8,18.8754
20260509211500,76465.5,58241.3,58700.0,18224.2,31.2908,11172.4,18.9031
20260509212000,76370.2,57836.1,58700.0,18534.0,32.0458,11307.2,19.2798
20260509212500,76363.2,57892.0,58700.0,18471.2,31.9064,10752.0,18.3081
20260509213000,76307.0,58026.7,58700.0,18280.3,31.5032,10601.6,18.0097
20260509213500,76258.3,57759.8,58700.0,18498.5,32.0267,10786.3,18.4147
20260509214000,76138.9,57663.2,58700.0,18475.7,32.0407,10776.7,18.43
20260509214500,76120.0,57601.9,58700.0,18518.1,32.1484,10613.6,18.1673
20260509215000,76099.2,57363.4,58700.0,18735.8,32.6617,11046.8,18.9712
20260509215500,76144.9,57429.7,58700.0,18715.2,32.588,11184.6,19.1725
20260509220000,76062.3,57330.1,58700.0,18732.2,32.6742,11233.8,19.2891
20260509220500,76099.2,57566.5,58700.0,18532.7,32.1936,11117.7,19.0242
20260509221000,75967.4,57555.4,58700.0,18412.0,31.99,10326.2,17.6822
20260509221500,75959.3,57544.3,58700.0,18415.0,32.0015,10645.8,18.2353
20260509222000,75930.4,57567.0,58700.0,18363.4,31.8993,10559.1,18.0792
20260509222500,75897.5,57601.1,58700.0,18296.4,31.764,10018.8,17.1444
20260509223000,75870.0,57369.8,58700.0,18500.2,32.2472,9719.2,16.6987
20260509223500,75871.1,57308.7,58700.0,18562.4,32.3901,9534.57,16.397
20260509224000,75862.1,56942.6,58700.0,18919.5,33.2256,9746.54,16.8656
20260509224500,75850.9,56871.3,58700.0,18979.6,33.3728,10212.3,17.6979
20260509225000,75845.2,56652.8,58700.0,19192.4,33.8772,10401.1,18.0933
20260509225500,75842.4,56337.9,58700.0,19504.5,34.6205,10726.9,18.7629
20260509230000,75840.6,56537.0,58700.0,19303.6,34.1433,10647.0,18.5588
20260509230500,75927.7,56647.0,58700.0,19280.7,34.0367,10580.8,18.4089
20260509231000,75915.3,56487.8,58700.0,19427.5,34.3925,10672.4,18.6188
20260509231500,75908.5,56467.5,58700.0,19441.0,34.4287,10668.1,18.6192
20260509232000,75890.2,56422.4,58700.0,19467.8,34.5036,10113.3,17.666
20260509232500,75886.6,55974.8,58700.0,19911.8,35.5727,10041.0,17.678
20260509233000,75890.7,55855.5,58700.0,20035.2,35.8696,9791.79,17.2758
20260509233500,75772.5,55561.4,58700.0,20211.1,36.3762,9800.13,17.3806
20260509234000,75749.6,55027.7,58700.0,20722.0,37.6574,10231.7,18.3189
20260509234500,75748.8,54910.6,58700.0,20838.2,37.9494,9701.18,17.4058
20260509235000,75742.1,54366.8,58700.0,21375.4,39.317,10478.5,18.9861
20260509235500,75748.6,54210.8,58700.0,21537.8,39.7298,10589.4,19.2411
20260510000000,75752.5,54003.7,58700.0,21748.8,40.2727,10587.9,19.3109
20260510000500,76009.7,53725.3,58700.0,22284.4,41.4785,10989.8,20.1469
20260510001000,76007.1,53538.9,58700.0,22468.2,41.9662,10726.1,19.7313
20260510001500,76011.1,53171.4,58700.0,22839.7,42.9548,11069.0,20.5004
20260510002000,76010.0,52707.0,58700.0,23303.0,44.2122,11467.6,21.4224
20260510002500,76003.4,52444.8,58700.0,23558.7,44.921,11663.0,21.8948
20260510003000,75999.7,52326.3,58700.0,23673.3,45.2418,11782.3,22.1668
20260510003500,76000.3,51836.9,58700.0,24163.5,46.6144,11871.7,22.5428
20260510004000,75986.5,52036.3,58700.0,23950.2,46.0259,11365.4,21.5007
20260510004500,75993.2,51820.0,58700.0,24173.3,46.6485,11296.3,21.4576
20260510005000,75986.5,51538.2,58700.0,24448.3,47.4372,11405.8,21.7825
20260510005500,75983.5,51323.4,58700.0,24660.1,48.0485,11700.6,22.4374
20260510010000,75963.9,51015.0,58700.0,24948.9,48.905,11550.2,22.2816
20260510010500,76048.2,51060.6,58700.0,24987.6,48.9372,11273.6,21.729
20260510011000,76058.1,51081.2,58700.0,24976.8,48.8963,11149.7,21.4801
20260510011500,76067.9,50743.6,58700.0,25324.3,49.9065,11313.9,21.939
20260510012000,76072.8,50362.3,58700.0,25710.5,51.0511,11547.9,22.5598
20260510012500,76071.7,50345.4,58700.0,25726.3,51.0995,11553.4,22.5788
20260510013000,76084.0,50443.7,58700.0,25640.3,50.8295,11173.0,21.7918
20260510013500,76089.4,50608.2,58700.0,25481.1,50.3498,10913.6,21.2171
20260510014000,76071.8,50197.4,58700.0,25874.4,51.5453,11281.3,22.1092
20260510014500,76066.8,49932.3,58700.0,26134.5,52.3398,11271.6,22.2063
20260510015000,76061.7,49787.6,58700.0,26274.2,52.7725,11331.5,22.3882
20260510015500,76040.1,49632.1,58700.0,26408.0,53.2075,11364.5,22.5081
20260510020000,76780.0,49866.8,58700.0,26913.2,53.9703,11406.9,22.5051
20260510020500,75801.2,49810.3,58700.0,25991.0,52.1799,11369.0,22.4614
20260510021000,75792.5,49580.8,58700.0,26211.7,52.8667,11572.7,22.9698
20260510021500,75784.9,49337.0,58700.0,26447.9,53.6065,11810.4,23.5554
20260510022000,75789.9,49433.6,58700.0,26356.3,53.3165,11709.3,23.3017
20260510022500,75800.9,49315.0,58700.0,26486.0,53.7077,11868.6,23.675
20260510023000,75793.8,49127.3,58700.0,26666.5,54.2804,11974.5,23.9747
20260510023500,75804.2,49208.1,58700.0,26596.0,54.048,11874.7,23.735
20260510024000,75816.3,48850.5,58700.0,26965.8,55.2006,12006.8,24.1696
20260510024500,75816.6,49142.1,58700.0,26674.5,54.2803,11669.8,23.3544
20260510025000,75818.2,48930.8,58700.0,26887.4,54.9498,11853.7,23.8232
20260510025500,75815.3,48869.7,58700.0,26945.6,55.1376,11530.6,23.2026
20260510030000,75809.2,48676.5,58700.0,27132.7,55.7409,11726.4,23.6903
20260510030500,75858.8,48661.7,58700.0,27197.1,55.8901,11739.7,23.7242
20260510031000,75855.7,48713.4,58700.0,27142.2,55.7181,11696.0,23.6132
20260510031500,75846.3,48841.0,58700.0,27005.2,55.2921,11537.1,23.2328
20260510032000,75850.4,48707.4,58700.0,27143.0,55.7267,11654.0,23.5266
20260510032500,75848.1,48577.4,58700.0,27270.6,56.1385,11764.4,23.8118
20260510033000,75845.9,48531.9,58700.0,27314.0,56.2806,11804.7,23.9156
20260510033500,75839.7,48152.3,58700.0,27687.4,57.4996,12093.5,24.6938
20260510034000,75819.7,48451.5,58700.0,27368.2,56.4858,11832.8,24.0243
20260510034500,75817.6,48390.6,58700.0,27427.0,56.6785,11891.6,24.1731
20260510035000,75813.5,48467.2,58700.0,27346.3,56.4224,11732.7,23.809
20260510035500,75818.3,48507.2,58700.0,27311.1,56.3031,11783.8,23.8934
20260510040000,75826.8,48283.9,58700.0,27542.8,57.0435,12227.0,24.9076
20260510040500,75872.4,48514.8,58700.0,27357.6,56.3903,12080.5,24.49
20260510041000,75872.4,48597.5,58700.0,27274.9,56.1241,11977.0,24.2393
20260510041500,75884.7,48786.1,58700.0,27098.5,55.5456,11852.1,23.8948
20260510042000,75878.5,48361.9,58700.0,27516.6,56.8972,12203.7,24.8115
20260510042500,75872.5,48633.1,58700.0,27239.4,56.0101,11956.7,24.1787
20260510043000,75883.6,48808.4,58700.0,27075.2,55.4725,11794.1,23.7629
20260510043500,75867.9,48739.4,58700.0,27128.5,55.6604,11639.7,23.4848
20260510044000,75852.4,48865.7,58700.0,26986.7,55.2263,11716.3,23.582
20260510044500,75853.8,48616.5,58700.0,27237.2,56.0246,11608.6,23.4835
20260510045000,75848.3,48851.1,58700.0,26997.2,55.2643,11319.1,22.7886
20260510045500,75837.0,48781.7,58700.0,27055.3,55.4619,11317.3,22.8184
20260510050000,75842.2,48812.6,58700.0,27029.6,55.3742,11273.7,22.7141
20260510050500,74867.7,48643.2,58700.0,26224.6,53.9121,11356.1,22.9587
20260510051000,74853.8,48764.2,58700.0,26089.6,53.5014,11332.6,22.857
20260510051500,74857.4,48657.3,58700.0,26200.1,53.8462,11480.7,23.2008
