�����Ͻ�,���޴ɷ�(MW),�������(MW),�ִ뿹������(MW),���޿����(MW),���޿�����(%),������(MW),�������(%)
20250507063500,80401.9,53701.0,66000.0,26700.9,49.7215,12140.8,22.6082
20250507064000,80499.6,53427.4,66000.0,27072.2,50.671,12722.4,23.8126
20250507064500,80573.9,53768.0,66000.0,26805.9,49.8546,12545.0,23.3318
20250507065000,80666.9,54137.0,66000.0,26529.8,49.005,12082.5,22.3183
20250507065500,80813.4,54035.5,66000.0,26777.9,49.5561,12255.4,22.6803
20250507070000,80908.3,54236.9,66000.0,26671.4,49.1756,12207.9,22.5084
20250507070500,80919.6,54895.9,66000.0,26023.7,47.4056,11828.0,21.5462
20250507071000,80949.9,55391.0,66000.0,25558.8,46.1426,11454.4,20.6791
20250507071500,81080.5,55118.5,66000.0,25962.0,47.102,12091.9,21.938
20250507072000,81195.1,55252.3,66000.0,25942.8,46.9533,12320.1,22.2979
20250507072500,81318.5,55367.3,66000.0,25951.2,46.871,12353.1,22.3112
20250507073000,81429.1,55518.7,66000.0,25910.3,46.6695,12435.2,22.3983
20250507073500,81562.5,55587.6,66000.0,25974.9,46.7279,12627.1,22.7158
20250507074000,81687.6,55431.0,66000.0,26256.6,47.3681,12945.6,23.3545
20250507074500,81818.3,55759.9,66000.0,26058.4,46.7333,12738.7,22.8456
20250507075000,81981.8,55835.1,66000.0,26146.6,46.8283,12818.5,22.9577
20250507075500,82112.3,55557.8,66000.0,26554.5,47.7962,13180.3,23.7235
20250507080000,82259.0,55843.6,66000.0,26415.5,47.3026,13086.3,23.4338
20250507080500,82047.9,55905.9,66000.0,26142.0,46.7607,12847.8,22.9811
20250507081000,82168.2,55892.1,66000.0,26276.1,47.0122,12985.0,23.2323
20250507081500,81553.1,56429.4,66000.0,25123.7,44.5224,11896.4,21.0819
20250507082000,81724.5,56433.5,66000.0,25290.9,44.8154,11958.8,21.191
20250507082500,81896.4,56523.2,66000.0,25373.2,44.8899,11897.9,21.0496
20250507083000,82001.5,56890.8,66000.0,25110.7,44.1385,11632.6,20.4473
20250507083500,82172.9,56872.6,66000.0,25300.3,44.4858,11796.4,20.7417
20250507084000,82324.6,56678.3,66000.0,25646.3,45.2489,11975.1,21.1282
20250507084500,82452.9,56558.4,66000.0,25894.6,45.7838,12024.8,21.2609
20250507085000,82613.3,56548.0,66000.0,26065.3,46.0941,12159.8,21.5035
20250507085500,82752.7,56145.9,66000.0,26606.8,47.3887,12249.6,21.8134
20250507090000,82867.4,56223.4,66000.0,26644.0,47.3895,11955.5,21.1022
20250507090500,82515.2,55972.8,66000.0,26542.4,47.4202,11743.2,20.8216
20250507091000,82619.0,55959.7,66000.0,26659.3,47.6403,11719.3,20.7841
20250507091500,82868.0,55845.5,66000.0,27022.5,48.3879,11653.0,20.7085
20250507092000,83040.7,55875.5,66000.0,27165.2,48.6173,11465.8,20.365
20250507092500,83299.3,55611.9,66000.0,27687.4,49.7868,11967.0,21.3539
20250507093000,83428.0,55292.0,66000.0,28136.0,50.8862,12285.6,22.0487
20250507093500,83564.4,55529.8,66000.0,28034.6,50.4857,12128.2,21.6735
20250507094000,83676.2,55005.7,66000.0,28670.6,52.123,12170.6,21.9538
20250507094500,83766.8,54715.5,65900.0,29051.3,53.0951,11862.4,21.5122
20250507095000,83883.4,54560.2,65900.0,29323.2,53.7448,11782.3,21.4264
20250507095500,83977.2,54392.2,65900.0,29585.0,54.392,11536.9,21.0448
20250507100000,84095.7,54025.2,65900.0,30070.5,55.6602,11854.0,21.7696
20250507100500,82856.8,54163.8,65900.0,28693.0,52.9744,11283.2,20.6689
20250507101000,82991.1,53877.0,65900.0,29114.2,54.0382,11525.2,21.2229
20250507101500,82862.5,53852.2,65900.0,29010.2,53.87,11478.7,21.148
20250507102000,82768.7,53779.2,65900.0,28989.6,53.9048,11047.2,20.3803
20250507102500,82778.5,53659.5,65900.0,29119.0,54.2662,10988.7,20.3164
20250507103000,82838.0,53187.5,65900.0,29650.5,55.7472,11287.1,21.0526
20250507103500,82896.1,52939.6,65900.0,29956.5,56.5862,11130.2,20.8562
20250507104000,82966.8,52804.6,65900.0,30162.3,57.1205,11136.9,20.9219
20250507104500,83039.9,52796.0,65900.0,30243.9,57.2843,10990.1,20.649
20250507105000,83100.3,52759.1,65900.0,30341.2,57.5088,10919.0,20.5304
20250507105500,83162.1,52715.6,65900.0,30446.5,57.7561,10685.4,20.1064
20250507110000,83196.7,52647.2,65900.0,30549.5,58.0269,10704.3,20.169
20250507110500,82991.7,52307.5,65900.0,30684.2,58.6611,10400.4,19.7201
20250507111000,83008.9,52282.4,65900.0,30726.6,58.7705,10278.8,19.489
20250507111500,82997.0,52021.0,65900.0,30976.0,59.5451,10205.3,19.3108
20250507112000,83006.3,51410.8,65900.0,31595.5,61.4569,10724.1,20.4365
20250507112500,82997.2,51613.9,65900.0,31383.4,60.8042,10713.4,20.3369
20250507113000,83041.6,51237.6,65900.0,31804.0,62.0717,10852.1,20.6201
20250507113500,83089.7,51011.7,65900.0,32078.0,62.8837,11102.1,21.1749
20250507114000,83180.8,50854.2,65900.0,32326.6,63.5672,10754.6,20.3338
20250507114500,83227.1,50819.7,65900.0,32407.4,63.7694,10858.9,20.5407
20250507115000,83235.3,50369.7,65900.0,32865.7,65.249,10911.5,20.6386
20250507115500,83255.1,49853.7,65900.0,33401.4,66.9989,11021.8,21.0391
20250507120000,83256.2,49237.7,65900.0,34018.5,69.0902,11309.5,21.6992
20250507120500,83168.5,49445.5,65900.0,33723.0,68.2024,11009.2,21.0382
20250507121000,83197.9,49140.4,65900.0,34057.5,69.3064,11463.3,21.8481
20250507121500,83271.6,49280.2,65900.0,33991.4,68.9757,11274.0,21.3122
20250507122000,83295.8,48842.3,65900.0,34453.5,70.5404,11837.1,22.5593
20250507122500,83299.8,48838.9,65900.0,34460.8,70.5602,11992.4,22.8599
20250507123000,83321.9,48659.1,65900.0,34662.7,71.2358,12217.5,23.3652
20250507123500,83357.9,48826.8,65900.0,34531.1,70.7216,12185.8,23.2389
20250507124000,83399.2,48743.3,65900.0,34655.9,71.0989,12362.2,23.6053
20250507124500,83398.7,48850.1,65900.0,34548.7,70.7239,12323.1,23.491
20250507125000,83413.2,49166.3,65900.0,34246.9,69.6552,12042.4,22.817
20250507125500,83425.3,49335.8,65900.0,34089.5,69.0969,11862.7,22.4065
20250507130000,83509.1,50127.9,65900.0,33381.2,66.5921,11279.2,20.9897
20250507130500,83516.4,50688.5,65900.0,32827.9,64.7641,11408.6,21.2873
20250507131000,83479.8,51152.5,65900.0,32327.3,63.1979,10931.7,20.3908
20250507131500,83515.5,51505.2,65900.0,32010.2,62.1495,11021.1,20.5836
20250507132000,83446.1,51657.2,65900.0,31788.9,61.5381,11063.9,20.6072
20250507132500,83476.4,51781.8,65900.0,31694.6,61.208,11104.0,20.6344
20250507133000,83464.2,52574.8,65900.0,30889.4,58.7534,10320.7,18.9016
20250507133500,83363.5,52764.5,65900.0,30599.0,57.9916,10041.6,18.4372
20250507134000,83326.9,52716.8,65900.0,30610.1,58.0651,10766.1,19.7845
20250507134500,83224.8,53193.0,65900.0,30031.7,56.458,10251.5,18.6768
20250507135000,83224.3,53499.5,65900.0,29724.8,55.5608,9958.26,18.041
20250507135500,83179.8,53529.0,65900.0,29650.8,55.3921,9982.8,18.1982
20250507140000,83222.5,53984.4,65900.0,29238.1,54.1603,9676.67,17.6001
20250507140500,84429.2,54043.3,65900.0,30386.0,56.2252,9580.42,17.406
20250507141000,85299.2,54266.9,65900.0,31032.3,57.1845,9871.07,17.8626
20250507141500,85161.7,54281.4,65900.0,30880.3,56.8893,9824.27,17.7736
20250507142000,84991.5,54378.0,65900.0,30613.6,56.2977,9520.6,17.1936
20250507142500,85041.3,54871.6,65900.0,30169.6,54.9822,9310.58,16.7586
20250507143000,85011.1,55048.8,65900.0,29962.4,54.4288,9749.17,17.4931
20250507143500,85126.3,55265.9,65900.0,29860.4,54.0304,9982.85,17.8432
20250507144000,85059.4,55386.1,65900.0,29673.3,53.5753,9904.59,17.665
20250507144500,85067.9,55652.4,65900.0,29415.5,52.8558,9820.47,17.5131
20250507145000,85015.3,55581.6,65900.0,29433.7,52.9557,9988.48,17.8343
20250507145500,84944.0,55695.2,65900.0,29248.8,52.5157,10119.8,18.0321
20250507150000,84841.2,55497.1,65900.0,29344.1,52.875,11353.8,20.3035
20250507150500,86810.1,55710.6,65900.0,31099.5,55.8234,11352.1,20.2245
20250507151000,86653.4,55997.0,65900.0,30656.4,54.7465,11347.2,20.1116
20250507151500,86536.8,56068.0,65900.0,30468.9,54.3427,11103.6,19.6559
20250507152000,86454.3,56524.5,65900.0,29929.8,52.9501,10982.8,19.2862
20250507152500,86418.0,56753.1,65900.0,29664.8,52.27,11002.7,19.2433
20250507153000,86327.5,56868.8,65900.0,29458.7,51.8013,10633.5,18.5602
20250507153500,86273.5,57267.0,65900.0,29006.5,50.6514,10509.4,18.2172
20250507154000,86112.8,57553.3,65900.0,28559.6,49.6229,10313.5,17.7891
20250507154500,85124.2,57848.8,65900.0,27275.4,47.1494,10015.4,17.1878
20250507155000,84965.7,57966.2,65900.0,26999.4,46.5779,10060.8,17.2311
20250507155500,84864.3,58196.3,65900.0,26668.0,45.8241,9969.43,17.0081
20250507160000,84825.3,58489.3,65900.0,26336.0,45.027,10436.6,17.7166
20250507160500,84913.6,58945.3,65900.0,25968.3,44.0549,10252.5,17.3932
20250507161000,84791.6,59086.4,65900.0,25705.2,43.5044,10225.2,17.3056
20250507161500,84724.9,59359.7,65900.0,25365.2,42.7313,10035.5,16.9063
20250507162000,85389.0,59581.7,65900.0,25807.3,43.3142,9734.9,16.3388
20250507162500,85269.1,60108.7,65900.0,25160.4,41.8582,9219.67,15.3383
20250507163000,85129.7,60420.2,65900.0,24709.6,40.8962,9051.41,14.9808
20250507163500,85041.6,60424.3,65900.0,24617.4,40.7408,9473.29,15.6779
20250507164000,84837.5,60737.1,65900.0,24100.4,39.68,9646.21,15.8819
20250507164500,84665.1,61137.4,65900.0,23527.6,38.4831,9716.84,15.8934
20250507165000,84513.5,61093.2,65900.0,23420.3,38.3354,10013.9,16.3912
20250507165500,84393.5,61208.6,65900.0,23184.9,37.8786,10136.5,16.5607
20250507170000,84199.4,61107.2,65900.0,23092.3,37.7898,10308.3,16.8692
20250507170500,84314.4,60978.8,65900.0,23335.6,38.2683,10799.8,17.7107
20250507171000,84176.6,61062.0,65900.0,23114.6,37.8543,10867.3,17.7972
20250507171500,84955.1,61489.9,65900.0,23465.1,38.161,11855.3,19.2801
20250507172000,84944.3,61719.9,65900.0,23224.4,37.6288,11795.5,19.1114
20250507172500,84718.0,61910.9,65900.0,22807.2,36.8387,12108.0,19.5571
20250507173000,84605.6,62338.7,65900.0,22266.9,35.7192,11774.4,18.8878
20250507173500,84521.4,62317.0,65900.0,22204.4,35.6314,11922.1,19.1313
20250507174000,84790.4,62627.5,65900.0,22162.9,35.3884,11781.7,18.8124
20250507174500,84687.5,62657.9,65900.0,22029.6,35.1584,11660.3,18.6095
20250507175000,84432.2,62779.5,65900.0,21652.6,34.49,11430.6,18.2075
20250507175500,84324.9,62892.3,65900.0,21432.6,34.0783,11238.1,17.8688
20250507180000,84255.8,63178.3,65900.0,21077.5,33.362,10862.3,17.193
20250507180500,84516.3,63307.0,65900.0,21209.2,33.5022,10967.9,17.3249
20250507181000,84402.5,63573.1,65900.0,20829.4,32.7645,10706.7,16.8415
20250507181500,84329.9,63574.0,65900.0,20755.9,32.6484,10199.8,16.044
20250507182000,84230.0,63680.4,65900.0,20549.6,32.27,10198.7,16.0154
20250507182500,84150.9,64153.7,65900.0,19997.2,31.1708,9801.16,15.2776
20250507183000,84989.7,64095.8,65900.0,20893.9,32.5979,9810.81,15.3065
20250507183500,84916.1,63975.7,65900.0,20940.5,32.7319,10454.4,16.3411
20250507184000,84835.5,64250.8,65900.0,20584.7,32.038,10112.8,15.7396
20250507184500,84665.1,64547.2,65900.0,20117.9,31.1678,9847.99,15.257
20250507185000,84598.3,64621.7,65900.0,19976.6,30.9132,9757.77,15.0998
20250507185500,84527.5,64816.8,65900.0,19710.7,30.4099,9374.79,14.4635
20250507190000,84495.9,65047.7,65900.0,19448.1,29.8983,9141.01,14.0528
20250507190500,84768.5,65242.2,65900.0,19526.4,29.9291,9050.17,13.8717
20250507191000,84714.4,65226.2,65900.0,19488.2,29.8778,9054.43,13.8816
20250507191500,84667.6,65730.3,65900.0,18937.4,28.8107,8965.34,13.6396
20250507192000,84521.6,65564.0,65900.0,18957.6,28.9147,9063.93,13.8246
20250507192500,84485.6,65643.2,65900.0,18842.4,28.7042,8986.93,13.6906
20250507193000,84461.1,65566.2,65900.0,18895.0,28.8182,9127.46,13.921
20250507193500,84442.4,65545.0,65900.0,18897.4,28.8312,9355.73,14.2738
20250507194000,84438.1,65620.7,65900.0,18817.4,28.676,9273.05,14.1313
20250507194500,84443.5,65585.9,65900.0,18857.6,28.7525,9354.04,14.2623
20250507195000,84434.8,65596.7,65900.0,18838.2,28.7182,9346.05,14.2477
20250507195500,84426.4,65401.1,65900.0,19025.3,29.0901,9583.93,14.6541
20250507200000,84407.7,65309.1,65900.0,19098.6,29.2434,9647.76,14.7725
20250507200500,84591.6,65196.9,65900.0,19394.7,29.7478,9934.95,15.2384
20250507201000,84576.1,64819.7,65900.0,19756.3,30.4789,10257.5,15.8247
20250507201500,84560.2,65068.3,65900.0,19491.9,29.9561,9691.97,14.8951
20250507202000,84562.9,64948.3,65900.0,19614.7,30.2004,9853.49,15.1713
20250507202500,84537.7,64707.3,65900.0,19830.4,30.6464,10132.3,15.6587
20250507203000,84528.2,64914.7,65900.0,19613.4,30.2142,10510.1,16.1906
20250507203500,84509.3,64685.4,65900.0,19823.9,30.6466,10705.5,16.55
20250507204000,84494.7,64674.6,65900.0,19820.0,30.6457,10688.4,16.5263
20250507204500,84472.6,64737.1,65900.0,19735.5,30.4856,10520.2,16.2507
20250507205000,84442.8,64516.5,65900.0,19926.3,30.8856,10734.7,16.6387
20250507205500,84338.0,64168.7,65900.0,20169.2,31.4316,11000.6,17.1432
20250507210000,84302.8,63914.0,65900.0,20388.8,31.9004,11190.2,17.5083
20250507210500,84380.0,63608.0,65900.0,20772.0,32.6563,11336.2,17.8219
20250507211000,84349.2,63474.2,65900.0,20875.1,32.8875,11455.5,18.0474
20250507211500,83466.6,63328.0,65900.0,20138.6,31.8005,11322.2,17.8786
20250507212000,83437.8,63212.4,65900.0,20225.4,31.9959,11350.3,17.9558
20250507212500,83439.3,63099.1,65900.0,20340.1,32.2352,11245.9,17.8226
20250507213000,83399.6,62953.6,65900.0,20446.0,32.478,11129.9,17.6796
20250507213500,83328.0,62806.1,65900.0,20521.9,32.675,11187.0,17.812
20250507214000,83291.8,62438.1,65900.0,20853.7,33.399,11375.5,18.2189
20250507214500,83257.8,62455.7,65900.0,20802.1,33.307,11225.3,17.9731
20250507215000,83265.3,62180.2,65900.0,21085.2,33.9098,11429.1,18.3805
20250507215500,83161.8,62036.9,65900.0,21124.9,34.0521,11429.0,18.4228
20250507220000,83131.1,61973.4,65900.0,21157.7,34.14,11523.7,18.5946
20250507220500,83286.0,62181.6,65900.0,21104.4,33.94,11182.7,17.9839
20250507221000,83262.5,62222.3,65900.0,21040.3,33.8147,11193.6,17.9897
20250507221500,83245.0,62337.6,65900.0,20907.4,33.539,11088.6,17.788
20250507222000,83228.2,62574.4,65900.0,20653.9,33.0069,10799.5,17.2586
20250507222500,83183.8,62277.9,65900.0,20906.0,33.5688,10897.5,17.4982
20250507223000,83171.3,61812.5,65900.0,21358.7,34.5541,11041.1,17.8622
20250507223500,83162.5,61849.1,65900.0,21313.5,34.4605,10680.8,17.2691
20250507224000,83124.9,61652.8,65900.0,21472.1,34.8275,11140.4,18.0696
20250507224500,83097.0,61560.6,65900.0,21536.3,34.9839,10938.5,17.7687
20250507225000,83092.6,61128.6,65900.0,21964.0,35.9307,11315.6,18.5111
20250507225500,83062.8,60741.9,65900.0,22320.9,36.747,11661.8,19.199
20250507230000,83035.9,60961.5,65900.0,22074.4,36.2105,11284.9,18.5115
20250507230500,83130.7,61125.9,65900.0,22004.9,35.9993,11114.6,18.1831
20250507231000,83126.0,60840.2,65900.0,22285.9,36.6302,11204.5,18.4163
20250507231500,83107.1,60715.9,65900.0,22391.2,36.8786,11088.2,18.2624
20250507232000,83097.0,60451.1,65900.0,22646.0,37.4617,11259.6,18.626
20250507232500,83090.5,60316.2,65900.0,22774.3,37.7582,11065.2,18.3454
20250507233000,83100.2,59997.2,65900.0,23103.0,38.5068,10776.2,17.9612
20250507233500,83093.3,59739.5,65900.0,23353.8,39.0928,10978.2,18.3767
20250507234000,83091.5,59138.0,65900.0,23953.5,40.5044,11878.0,20.0852
20250507234500,83076.0,58954.3,65900.0,24121.7,40.916,11829.4,20.0654
20250507235000,83084.1,58423.9,65900.0,24660.1,42.209,12119.2,20.7435
20250508000000,83069.1,57473.5,67300.0,25595.6,44.5346,11999.9,20.8791
20250508000500,81380.3,57361.0,67300.0,24019.3,41.8739,11541.2,20.1204
20250508001000,81384.4,56814.1,67300.0,24570.4,43.2469,12012.5,21.1436
20250508001500,81383.1,56822.4,67300.0,24560.7,43.2237,11647.8,20.4986
20250508002000,81389.4,56331.9,67300.0,25057.5,44.4819,12145.5,21.5606
20250508002500,81378.8,56297.6,67300.0,25081.2,44.5511,12260.1,21.7773
20250508003000,81373.2,55876.5,67300.0,25496.7,45.6305,12393.5,22.1802
20250508003500,81380.4,55485.7,67300.0,25894.6,46.669,12453.5,22.4445
20250508004000,81395.4,55663.5,67300.0,25731.9,46.2276,12517.7,22.4882
20250508004500,81389.2,55295.6,67300.0,26093.5,47.1892,12814.9,23.1753
20250508005000,81390.8,55093.7,67300.0,26297.1,47.7316,12898.6,23.4121
20250508005500,81387.4,54945.0,67300.0,26442.4,48.1253,13070.5,23.7883
20250508010000,81403.9,54684.3,67300.0,26719.5,48.8614,13033.1,23.8334
20250508010500,81488.1,54463.6,67300.0,27024.6,49.6196,13079.1,24.0144
20250508011000,81477.1,54239.6,67300.0,27237.4,50.2168,13185.7,24.3101
20250508011500,81460.4,54271.9,67300.0,27188.6,50.097,13120.4,24.1753
20250508012000,81463.0,53909.5,67300.0,27553.5,51.1106,13496.6,25.0356
20250508012500,81482.2,53889.8,67300.0,27592.4,51.2014,13473.5,25.0019
20250508013000,81567.3,53752.0,67300.0,27815.2,51.7473,13577.4,25.2593
20250508013500,81587.9,53921.3,67300.0,27666.5,51.3091,13427.3,24.9017
20250508014000,81593.7,53924.2,67300.0,27669.5,51.3118,13441.8,24.9273
20250508014500,81594.6,53591.5,67300.0,28003.1,52.2529,13766.4,25.6876
20250508015000,81603.4,53894.2,67300.0,27709.2,51.4142,13011.5,24.1426
20250508015500,81613.3,53628.5,67300.0,27984.8,52.1827,12977.5,24.1989
20250508020000,81626.2,53509.7,67300.0,28116.5,52.5446,13120.6,24.52
20250508020500,83378.9,53321.4,67300.0,30057.5,56.3703,13252.4,24.8538
20250508021000,83392.0,53224.0,67300.0,30168.0,56.6812,13110.5,24.6012
20250508021500,83388.1,53135.9,67300.0,30252.2,56.9337,12941.2,24.0928
20250508022000,83394.5,53193.0,67300.0,30201.5,56.7771,12858.3,23.9131
20250508022500,83409.8,52957.6,67300.0,30452.2,57.503,12665.1,23.5191
20250508023000,83410.0,53043.6,67300.0,30366.4,57.2479,12539.6,23.2416
20250508023500,83415.8,52941.0,67300.0,30474.7,57.5636,12641.4,23.4742
20250508024000,83422.5,52763.3,67300.0,30659.2,58.107,12778.7,23.7997
20250508024500,83420.9,52700.8,67300.0,30720.2,58.2917,12507.4,23.1657
20250508025000,83421.5,52684.9,67300.0,30736.6,58.3404,12393.6,22.9604
20250508025500,83422.6,52434.8,67300.0,30987.8,59.0977,12424.0,23.0374
20250508030000,83421.5,52453.9,67300.0,30967.6,59.0377,12458.3,23.0843
20250508030500,83027.9,52410.0,67300.0,30617.9,58.42,12266.4,22.6106
20250508031000,83032.1,52717.0,67300.0,30315.1,57.5054,11910.4,21.8349
20250508031500,83032.1,52553.1,67300.0,30479.0,57.9966,12069.6,22.1899
20250508032000,83027.8,52759.6,67300.0,30268.2,57.3701,11877.6,21.7558
20250508032500,83028.1,52671.6,67300.0,30356.5,57.6336,11952.3,21.9274
20250508033000,83028.3,52603.1,67300.0,30425.2,57.8393,12005.1,22.053
20250508033500,83034.5,52523.3,67300.0,30511.2,58.0908,12124.4,22.3055
20250508034000,83025.9,52671.6,67300.0,30354.3,57.6293,12002.1,22.0214
20250508034500,83027.3,52725.2,67300.0,30302.1,57.4716,11915.0,21.8394
20250508035000,83020.5,52582.3,67300.0,30438.2,57.8867,12049.1,22.1425
20250508035500,83013.3,52521.1,67300.0,30492.3,58.0572,12084.9,22.2339
20250508040000,83001.3,52834.2,67300.0,30167.1,57.0978,11790.1,21.5682
20250508040500,83030.9,52596.0,67300.0,30434.9,57.8653,12029.4,22.0981
20250508041000,83034.9,52663.9,67300.0,30371.0,57.6696,11740.6,21.4421
20250508041500,83030.9,52502.0,67300.0,30528.9,58.1481,11970.0,21.9255
20250508042000,83026.3,52620.5,67300.0,30405.8,57.7832,11917.3,21.783
20250508042500,83030.5,52716.1,67300.0,30314.4,57.5051,11831.3,21.5897
20250508043000,83022.7,52652.1,67300.0,30370.6,57.6816,11888.6,21.7176
20250508043500,83013.9,52931.8,67300.0,30082.1,56.8319,11598.1,21.0801
20250508044000,83008.6,53104.3,67300.0,29904.3,56.3125,11465.4,20.7754
20250508044500,83001.2,53250.8,67300.0,29750.3,55.8683,11292.1,20.4071
20250508045000,83001.0,53261.5,67300.0,29739.4,55.8366,11221.9,20.2755
20250508045500,83012.1,53242.8,67300.0,29769.3,55.9123,11260.8,20.3528
20250508050000,83011.7,53371.5,67300.0,29640.2,55.5355,11142.9,20.0933
20250508050500,83026.9,53456.4,67300.0,29570.5,55.317,11136.2,20.1732
20250508051000,83038.9,53566.9,67300.0,29472.0,55.0189,11180.0,20.2132
20250508051500,83034.1,53503.9,67300.0,29530.2,55.1926,11257.6,20.3763
20250508052000,83035.9,53718.4,67300.0,29317.4,54.5761,11062.9,19.9471
20250508052500,83032.0,53936.0,67300.0,29096.0,53.9455,10830.8,19.5685
20250508053000,83025.0,53716.8,67300.0,29308.2,54.5605,11204.3,20.4378
20250508053500,83018.7,53915.9,67300.0,29102.8,53.9782,11410.2,20.7397
20250508054000,83031.2,54157.0,67300.0,28874.3,53.3159,11274.8,20.4041
20250508054500,83034.9,54346.3,67300.0,28688.7,52.7887,11151.1,20.249
20250508055000,83043.3,54418.6,67300.0,28624.7,52.601,11088.2,20.1089
20250508055500,83051.8,54554.8,67300.0,28497.0,52.2356,10960.3,19.901
20250508060000,83072.3,54702.7,67300.0,28369.6,51.8615,10884.6,19.7446
20250508060500,83034.6,55086.7,67300.0,27948.0,50.7345,10982.3,19.8432
20250508061000,83100.1,55087.0,67300.0,28013.1,50.8524,11249.6,20.4214
20250508061500,83355.6,55394.1,67300.0,27961.5,50.4775,11290.2,20.3817
20250508062000,83419.3,55260.4,67300.0,28158.9,50.9567,11930.0,21.5887
20250508062500,83477.5,55574.0,67300.0,27903.5,50.2097,11754.5,21.1511
20250508063000,83548.4,55522.4,67300.0,28026.0,50.4768,11837.6,21.3205
20250508063500,83606.3,55710.9,67300.0,27895.4,50.0718,11649.4,20.9105
20250508064000,83671.8,55757.8,67300.0,27913.9,50.0628,11694.8,20.9742
20250508064500,83713.3,55863.9,67300.0,27849.4,49.8522,11655.8,20.8647
20250508065000,83774.5,55881.5,67300.0,27893.1,49.9147,11779.5,21.0795
20250508065500,83867.1,55848.0,67300.0,28019.1,50.1704,11767.8,21.0712
20250508070000,83982.6,56233.3,67300.0,27749.4,49.3469,11531.1,20.5058
20250508070500,83848.8,56669.9,67300.0,27178.9,47.96,11077.5,19.5474
20250508071000,83968.4,56471.1,67300.0,27497.3,48.6926,11365.3,20.1259
20250508071500,84101.4,56807.0,67300.0,27294.4,48.0475,11460.6,20.1746
20250508072000,84233.4,56742.8,67300.0,27490.6,48.4477,11675.2,20.5757
20250508072500,84354.1,56772.8,67300.0,27581.3,48.5818,11850.5,20.8735
20250508073000,84482.5,56454.6,67300.0,28027.9,49.6468,12349.4,21.8749
20250508073500,84616.3,56452.1,67300.0,28164.2,49.8905,12141.6,21.5079
20250508074000,84757.4,56532.8,67300.0,28224.6,49.926,11868.1,20.9934
20250508074500,84897.9,56585.2,67300.0,28312.6,50.0354,12011.0,21.2265
20250508075000,85052.9,56492.5,67300.0,28560.4,50.5561,12336.3,21.837
20250508075500,85198.5,56329.1,67300.0,28869.3,51.2512,12942.0,22.9757
20250508080000,85353.8,56475.1,67300.0,28878.7,51.1354,12950.4,22.9312
20250508080500,84296.2,56651.2,67300.0,27645.0,48.7985,11743.2,20.7289
20250508081000,84452.7,56601.3,67300.0,27851.4,49.2063,11690.3,20.6537
20250508081500,84616.2,56899.0,67300.0,27717.2,48.7129,11202.2,19.6878
20250508082000,84781.5,56882.0,67300.0,27899.5,49.048,11355.2,19.9628
20250508082500,84954.3,56917.3,67300.0,28037.0,49.2593,10926.7,19.1975
20250508083000,85097.2,57004.0,67300.0,28093.2,49.2828,10640.9,18.667
20250508083500,85258.9,57086.6,67300.0,28172.3,49.3501,10597.8,18.5644
20250508084000,85377.2,57082.9,67300.0,28294.3,49.5671,10697.1,18.7396
20250508084500,85522.7,56996.8,67300.0,28525.9,50.0483,10628.4,18.6475
20250508085000,85660.2,57006.1,67300.0,28654.1,50.265,10480.2,18.3844
20250508085500,85806.1,57077.2,67300.0,28728.9,50.3333,10640.7,18.6384
20250508090000,85949.6,56717.7,67300.0,29231.9,51.5394,10247.2,18.0503
20250508090500,85813.2,56741.4,67300.0,29071.8,51.2357,10260.5,17.9448
20250508091000,85984.3,56780.3,67300.0,29204.1,51.4335,10324.2,18.045
20250508091500,86151.4,56578.1,67300.0,29573.4,52.27,10675.3,18.7247
20250508092000,86299.6,56409.8,67300.0,29889.8,52.9868,10623.3,18.6883
20250508092500,86405.8,56311.8,67300.0,30094.0,53.4418,10767.6,18.9745
20250508093000,86523.7,56053.0,67300.0,30470.7,54.3605,11066.1,19.5904
20250508093500,86652.4,55921.7,67300.0,30730.7,54.9531,11316.0,20.0801
20250508094000,86727.7,55618.1,67300.0,31109.6,55.9344,11313.2,20.1838
20250508094500,86771.7,55486.9,67300.0,31284.8,56.3823,10750.3,19.222
20250508095000,86894.6,55210.2,67300.0,31684.4,57.3886,10563.5,18.8724
20250508095500,87002.1,55153.5,67300.0,31848.6,57.7453,10133.3,18.1219
20250508100000,87096.0,54861.1,67300.0,32234.9,58.7573,10387.4,18.6734
20250508100500,86881.5,55132.7,67300.0,31748.8,57.5861,9990.64,17.8721
20250508101000,86972.8,55103.2,67300.0,31869.5,57.836,9985.83,17.8745
20250508101500,86836.2,54968.1,67300.0,31868.1,57.9755,9901.83,17.7673
20250508102000,86693.8,54992.8,67300.0,31701.0,57.6457,9661.12,17.3285
20250508102500,86686.6,54500.5,67300.0,32186.1,59.0564,10002.9,18.0996
20250508103000,86748.7,54367.1,67300.0,32381.6,59.561,10201.4,18.5035
20250508103500,86806.8,54207.6,67300.0,32599.2,60.1377,10329.3,18.7903
20250508104000,86871.4,54033.9,67300.0,32837.5,60.772,10341.4,18.872
20250508104500,86922.5,54019.8,67300.0,32902.7,60.9086,10282.7,18.7686
20250508105000,86994.5,53968.5,67300.0,33026.0,61.195,10255.3,18.7363
20250508105500,87056.5,53659.1,67300.0,33397.3,62.2398,9946.6,18.2682
20250508110000,87124.4,53390.9,67300.0,33733.6,63.1823,9547.64,17.5078
